date-gmt;date-local;date-relative;latitude;longitude;accuracy;altitude
2024-01-22 15:51:06.00;2024-01-22 16:51:06.00;398.0419009923935;51.578466;7.059658;4.778085170592807;90.9142106352374
2024-01-22 15:51:08.00;2024-01-22 16:51:08.00;400.0400390625;51.578544;7.059584;4.790377610477746;90.76472595892847
2024-01-22 15:51:10.00;2024-01-22 16:51:10.00;402.0404670238495;51.578571;7.059415;4.782200486634702;90.24560029432178
2024-01-22 15:51:12.00;2024-01-22 16:51:12.00;404.0439549684525;51.578539;7.059259;4.777074120589528;91.04458185750991
2024-01-22 15:51:14.00;2024-01-22 16:51:14.00;406.0424619913101;51.578490;7.059121;4.771773677957997;90.53615459706634
2024-01-22 15:51:16.00;2024-01-22 16:51:16.00;408.0426880121231;51.578442;7.058976;4.769325045380326;90.29123124945909
2024-01-22 15:51:18.00;2024-01-22 16:51:18.00;410.0426030158997;51.578403;7.058823;4.766458012082444;89.72280088812113
2024-01-22 15:51:20.00;2024-01-22 16:51:20.00;412.0442860126495;51.578375;7.058667;4.765230605833143;89.58856751210988
2024-01-22 15:51:22.00;2024-01-22 16:51:22.00;414.0441950559616;51.578355;7.058517;4.772756945650447;89.16088800039142
2024-01-22 15:51:24.00;2024-01-22 16:51:24.00;416.0411469936371;51.578323;7.058358;4.773956438173952;88.78198979888111
2024-01-22 15:51:26.00;2024-01-22 16:51:26.00;418.0428999662399;51.578301;7.058212;4.775061854405658;88.22794291563332
2024-01-22 15:51:29.00;2024-01-22 16:51:29.00;421.0416600704193;51.578291;7.058057;4.769515736947499;87.76247237622738
2024-01-22 15:51:40.00;2024-01-22 16:51:40.00;432.0411850214005;51.578279;7.057903;4.761828080721797;86.2199154375121
2024-01-22 15:51:47.00;2024-01-22 16:51:47.00;439.0431669950485;51.578185;7.057841;4.752765388548015;87.00826479867101
2024-01-22 15:51:55.00;2024-01-22 16:51:55.00;447.0438109636307;51.578112;7.057727;4.734553445602565;85.65072483383119
2024-01-22 15:52:01.99;2024-01-22 16:52:01.99;454.0472379922867;51.578043;7.057604;4.727966116494094;86.03248292487115
2024-01-22 15:52:10.99;2024-01-22 16:52:10.99;463.0480329990387;51.578024;7.057457;4.738457444469145;85.4082770999521
2024-01-22 15:52:22.99;2024-01-22 16:52:22.99;475.0472450256348;51.577969;7.057343;4.758485360239927;85.08859938941896
2024-01-22 15:55:00.00;2024-01-22 16:55:00.00;632.0575419664383;51.577933;7.057082;5.040050328737567;87.00185461714864
2024-01-22 15:55:02.00;2024-01-22 16:55:02.00;634.0590720176697;51.577893;7.056930;5.002337625025113;86.93866540491581
2024-01-22 15:55:05.00;2024-01-22 16:55:05.00;637.0591900348663;51.577866;7.056733;4.944002644229432;86.84573010262102
2024-01-22 15:55:08.00;2024-01-22 16:55:08.00;640.0593810081482;51.577757;7.056622;5.013501295908925;86.79583218786865
2024-01-22 15:55:10.00;2024-01-22 16:55:10.00;642.059347987175;51.577667;7.056582;4.934614954116386;86.88088197913021
2024-01-22 15:55:13.00;2024-01-22 16:55:13.00;645.0594589710236;51.577541;7.056610;4.855617078743778;87.13613134808838
2024-01-22 15:55:15.00;2024-01-22 16:55:15.00;647.0570009946823;51.577451;7.056666;4.880861690958203;87.60789559409022
2024-01-22 15:55:17.00;2024-01-22 16:55:17.00;649.0596740245819;51.577319;7.056738;4.871116524765126;87.59011736419052
2024-01-22 15:55:19.00;2024-01-22 16:55:19.00;651.0578980445862;51.577209;7.056812;4.962459737049794;87.8178898813203
2024-01-22 15:55:21.00;2024-01-22 16:55:21.00;653.0597339868546;51.577109;7.056859;5.20835964009149;87.83370301965624
2024-01-22 15:55:24.00;2024-01-22 16:55:24.00;656.0598059892654;51.576992;7.056938;5.043479465238176;87.87710974831134
2024-01-22 15:55:26.00;2024-01-22 16:55:26.00;658.0563110113144;51.576898;7.056965;5.03800609935576;87.80551313143224
2024-01-22 15:55:28.00;2024-01-22 16:55:28.00;660.0599870681763;51.576806;7.057034;5.017739431103258;88.16553891450167
2024-01-22 15:55:30.00;2024-01-22 16:55:30.00;662.0585720539093;51.576734;7.057127;4.967202139849979;88.02341695409268
2024-01-22 15:55:33.00;2024-01-22 16:55:33.00;665.0562870502472;51.576644;7.057188;4.962393079105865;87.79724931251258
2024-01-22 15:56:34.00;2024-01-22 16:56:34.00;726.0596590042114;51.576502;7.057272;4.938459241907772;87.61402647010982
2024-01-22 15:56:36.00;2024-01-22 16:56:36.00;728.0596680641174;51.576411;7.057351;4.933221172156021;87.82398520316929
2024-01-22 15:56:38.00;2024-01-22 16:56:38.00;730.0553079843521;51.576269;7.057443;4.947472161914062;87.77211075276136
2024-01-22 15:56:40.00;2024-01-22 16:56:40.00;732.0595450401306;51.576086;7.057536;5.002047155063805;88.68117038719356
2024-01-22 15:56:41.00;2024-01-22 16:56:41.00;733.0595210790634;51.575990;7.057575;5.094656668019629;88.38487700652331
2024-01-22 15:56:42.00;2024-01-22 16:56:42.00;734.058767080307;51.575897;7.057606;5.086995799950085;88.69247820787132
2024-01-22 15:56:44.00;2024-01-22 16:56:44.00;736.0596010684967;51.575713;7.057669;5.134389436293786;89.45584054850042
2024-01-22 15:56:45.00;2024-01-22 16:56:45.00;737.0586060285568;51.575607;7.057688;5.103667820467504;90.0249584140256
2024-01-22 15:56:46.00;2024-01-22 16:56:46.00;738.0569670200348;51.575481;7.057722;5.057728333456881;90.296441311948
2024-01-22 15:56:47.00;2024-01-22 16:56:47.00;739.0554369688034;51.575351;7.057754;5.067977042023474;90.09583820030093
2024-01-22 15:56:48.00;2024-01-22 16:56:48.00;740.0596109628677;51.575225;7.057772;5.056463761254652;90.01238409616053
2024-01-22 15:56:49.00;2024-01-22 16:56:49.00;741.0595769882202;51.575094;7.057796;5.13355898522988;90.19230930972844
2024-01-22 15:56:50.00;2024-01-22 16:56:50.00;742.0595370531082;51.574960;7.057779;5.129116174187077;90.19582946971059
2024-01-22 15:56:51.00;2024-01-22 16:56:51.00;743.0595110654831;51.574816;7.057736;5.054039162279118;90.29856139048934
2024-01-22 15:56:52.00;2024-01-22 16:56:52.00;744.0594840049744;51.574675;7.057697;4.987304357321166;90.51111139543355
2024-01-22 15:56:53.00;2024-01-22 16:56:53.00;745.0594769716263;51.574564;7.057644;4.929734271582278;91.21288240607828
2024-01-22 15:56:54.00;2024-01-22 16:56:54.00;746.0594750642776;51.574452;7.057593;4.910349442857797;90.58645948022604
2024-01-22 15:56:55.00;2024-01-22 16:56:55.00;747.0595290660858;51.574350;7.057532;4.908179255544399;89.42386876232922
2024-01-22 15:56:56.00;2024-01-22 16:56:56.00;748.0595259666443;51.574254;7.057487;4.904017351992734;89.50089375767857
2024-01-22 15:56:57.00;2024-01-22 16:56:57.00;749.0594810247421;51.574163;7.057447;4.912888991251838;90.02431050501764
2024-01-22 15:56:59.00;2024-01-22 16:56:59.00;751.0594860315323;51.573998;7.057401;4.908160284489671;89.7656275825575
2024-01-22 15:57:01.00;2024-01-22 16:57:01.00;753.0592759847641;51.573870;7.057355;4.899408417623143;89.6716985264793
2024-01-22 15:57:03.00;2024-01-22 16:57:03.00;755.0594710111618;51.573780;7.057328;4.892908345832926;89.70173782575876
2024-01-22 15:57:06.00;2024-01-22 16:57:06.00;758.0594910383224;51.573675;7.057271;4.884196068713303;89.46605580486357
2024-01-22 15:57:56.00;2024-01-22 16:57:56.00;808.060024023056;51.573500;7.057177;4.772633748337467;88.94072298705578
2024-01-22 15:57:58.00;2024-01-22 16:57:58.00;810.0600180625916;51.573381;7.057113;4.782867157979821;88.90317249670625
